,BusEq,Chems,Durbl,Enrgy,Hlth,Manuf,Money,NoDur,Other,Shops,Telcm,Utils
1975-09-30,0.07158575441604166,0.06503819801160018,0.1153245990520451,0.082551301591989,0.07314631206223787,0.062222739428272375,0.07712106440971028,0.058610676615343124,0.07280709007083724,0.04271119686094992,0.14759205098326264,0.1312890164977106
1975-10-31,0.07420387129851891,0.10842414411063474,0.1138705724210946,0.08483496810295038,0.07181023205344743,0.05957000478983844,0.07810110820564052,0.05305059733124204,0.04104197058202503,0.04091497967007968,0.14445422604192185,0.1297233253926064
1975-11-28,0.07413445328191591,0.10870969763946069,0.11419726983759881,0.08531268156956186,0.07153476805495727,0.05960181566440479,0.07786622936087323,0.05299442993619031,0.041174609837494526,0.04092601500297254,0.1437461931932332,0.12980183662133685
1975-12-31,0.07376892546809347,0.06342299738871746,0.1150677255564495,0.08526053704213646,0.0693444181547655,0.0623316865138635,0.07920572189911224,0.05570886542709528,0.07516500428467487,0.042094607956922436,0.14573597871136976,0.13289353159679954
1976-01-30,0.06645795622812983,0.06022050852079631,0.10929541966711816,0.08460248212022362,0.07127083256423389,0.05842936865517307,0.07990498170126925,0.05629888862317394,0.07578873508512393,0.04336208613549227,0.15703753499263898,0.1373312057066269
1976-02-27,0.05465513497967203,0.06052411951729823,0.09810663548978853,0.07590111403088635,0.06852984719863282,0.06929458173351986,0.04588526540142594,0.11014904989788304,0.04255207878049935,0.07892098689895642,0.16101665306248522,0.13446453300895217
1976-03-31,0.05475835309184028,0.06098053646707502,0.09809460457790917,0.07422061057100586,0.10638476529917154,0.06941882755626701,0.04561060129440299,0.11049147152682581,0.04293929205955804,0.07909445768083848,0.1663020179608543,0.09170446191425152
1976-04-30,0.05568433105425808,0.06105919839409021,0.09823251683161363,0.07410534244330658,0.1054901337036052,0.06940005883557152,0.04617407207526827,0.11069387869306525,0.042907326142820744,0.07897364985622558,0.16556730464277641,0.0917121873273985
1976-05-28,0.05559805122702193,0.06117982687120703,0.10004833719801032,0.07457956312178994,0.10550692562627452,0.07038610282756054,0.04587816930623543,0.11093028861929902,0.04358463766279963,0.07876945732473249,0.16199874801068592,0.09153989220438326
1976-06-30,0.05488053280297579,0.06092917627053373,0.09970618103213222,0.07488602075163389,0.10485223590339329,0.06986295947618981,0.04508321197060271,0.11009684834883131,0.043410626326440334,0.0783982509352961,0.16682028875633784,0.09107366742563301
1976-07-30,0.05480196606777537,0.06082117894942089,0.0995682407674782,0.07481159308747007,0.10512480962960843,0.06957414659565511,0.04500503031165307,0.11010525041707303,0.0433259200711576,0.07813393105385548,0.16657308799063608,0.09215484505821664
1976-08-31,0.05632713432546615,0.0607213182593999,0.09993337822548475,0.07448144945104009,0.10415162825624835,0.06986923727176943,0.04466242981239995,0.10905601572727965,0.04351502177455244,0.07733527224112045,0.1678660446647314,0.09208106999050746
1976-09-30,0.056442672060774024,0.06155794425912352,0.10315565430191424,0.07298988349979121,0.10318140110577427,0.07012677524126751,0.04527332150154249,0.1084919411767472,0.04457547021297453,0.07845852412225145,0.16495970830583367,0.09078670421200587
1976-10-29,0.06786756107785127,0.06101618900568326,0.11399218229328059,0.07975376483534957,0.1037378346294143,0.05829900337028464,0.07966673227836708,0.05514836316484964,0.07795920056062179,0.04340042316721353,0.16712798164329398,0.09203076397379036
1976-11-30,0.06807063829546284,0.0612364132307056,0.11464719158951342,0.08015126176393261,0.09936730133795728,0.05939678569245526,0.04519808211547019,0.055485640214054145,0.07824236800011636,0.07683634201590002,0.16914538352533595,0.09222259221909633
1976-12-31,0.06882995757689586,0.060489144936139314,0.11210729343591494,0.08039464316299286,0.09936611619261723,0.05990551113817722,0.04445414410754768,0.05590565592318477,0.07839423989861685,0.07762770684134751,0.17040659360369867,0.09211899318286706
1977-01-31,0.07081444914866734,0.05782163219994076,0.11017727707188313,0.08172125301514994,0.09557752962253635,0.05944919805523816,0.04282726704040735,0.056263375897268784,0.0774657486658189,0.07573245521742075,0.17697692429475012,0.09517288977091841
1977-02-28,0.05987849949326265,0.05786508085100621,0.09904215354979225,0.07324295511239465,0.0949552192882784,0.07119543645925239,0.0767733239592674,0.11018508968024955,0.04421734752706827,0.04350611111926483,0.175464102434973,0.0936746805251904
1977-03-31,0.07148681080326034,0.058269188453806624,0.10917124743777089,0.081768608008335,0.09630278190398373,0.060377323902071005,0.04290488796940467,0.056629265425217644,0.0784824062505686,0.07644182404013472,0.17435280945668594,0.09381284634876062
1977-04-29,0.07119879183062058,0.05840114694749176,0.10884648706671612,0.08206608973257831,0.09541922421727383,0.06043466146267862,0.04305094648557941,0.05678473892508755,0.07847547363139105,0.07610227439488666,0.1747527460385822,0.09446741926711388
1977-05-31,0.07116008598087203,0.05799053517238569,0.10895949058369225,0.08196047459597539,0.09554067898270241,0.06009153735771223,0.043086900222097844,0.056835674401914206,0.07837042166476131,0.07595441117486472,0.17530578830285673,0.09474400156016519
1977-06-30,0.07013252186056469,0.05855707309880097,0.10882838745774648,0.08211142475573945,0.09438025421290476,0.06027983553347609,0.04289066566778903,0.05671410298622437,0.07864949500885164,0.07567973646620202,0.1769997597912192,0.09477674316048132
1977-07-29,0.07019751015753398,0.058650590985981,0.108622234447576,0.08174148276839996,0.09405312461709495,0.059465840126449704,0.04322986011308972,0.05659681826159897,0.07864728691761584,0.0758259295340769,0.17812099820990243,0.09484832386068057
1977-08-31,0.07065125570480271,0.09691883380826709,0.10913907189276063,0.08015748919601201,0.09441050004336272,0.058425365203312644,0.03934922610321484,0.09938026450637279,0.04132442614061778,0.038797791572733546,0.17696959826695394,0.0944761775615893
1977-09-30,0.05287975364138136,0.09690048052310592,0.10762338394718707,0.08518554150769264,0.09330313535224351,0.05801434760257509,0.03921161172437681,0.10001990849458968,0.04077631170262968,0.05086790588989345,0.17990857658890919,0.09530904302541561
1977-10-31,0.05356663847472863,0.09793468351340016,0.10831755601323365,0.08574204623628193,0.09454388145063267,0.058141627744197705,0.03926129514253774,0.10113637116979414,0.041116744044324284,0.051475828274110895,0.17356585169557645,0.09519747624118192
1977-11-30,0.07017435551709121,0.09790276004492184,0.10968009852849363,0.08570730759166724,0.09381353889786288,0.05689184287919525,0.03890798431410854,0.09865168647398402,0.040481530102518704,0.038261337849458045,0.17333687614431065,0.09619068165638799
1977-12-30,0.06918298632493018,0.09686985724090606,0.1108464024432292,0.08567002687877005,0.09270917986680967,0.05626004177055837,0.03858124638236099,0.09884950945057379,0.04032551773571867,0.03801259583880411,0.17625826651277784,0.09643436955456107
1978-01-31,0.06949595528379698,0.09691828042237902,0.11061981380628509,0.08434518041397515,0.0946502160933713,0.05633578910412965,0.03857380188273601,0.0994498913664899,0.040655497253098284,0.03804619981689841,0.17457719801415844,0.09633217654268193
1978-02-28,0.09743645918050871,0.05555406110296027,0.10768531160891284,0.15229611185722214,0.047420812250445546,0.05715543317087664,0.04138127453806682,0.05665543372728625,0.08020628078978029,0.048116979501042864,0.1631916672389874,0.09290017503391028
1978-03-31,0.09666591985359571,0.054759827819032963,0.11053403201164048,0.08745408859860962,0.09295159547179412,0.056158432020402896,0.041035988542542756,0.05604455815459353,0.07953909132952906,0.05062693120918757,0.17617656048080363,0.09805297450826769
1978-04-28,0.09250512650152125,0.05264523082675676,0.11669158795069041,0.14863663583667808,0.05299655006727147,0.05363024757473121,0.04064500692204846,0.056428602526946176,0.07917781141026471,0.054896070954153206,0.16201434947730806,0.08973277995163018
1978-05-31,0.09355944296677927,0.052565907181532506,0.11712611953484067,0.10328782825966815,0.08942850587688173,0.053450966996022364,0.04139396552531928,0.05706891702086417,0.08024893511255918,0.05557191655649175,0.15954621112928416,0.09675128383975679
1978-06-30,0.11272459623772536,0.09179247409737275,0.05253703076528001,0.1020151372519133,0.08941647799640662,0.05298289157695637,0.039580782491687,0.10328802341796277,0.04327143899376292,0.05604959281637578,0.15906216019306446,0.09727939416149267
1978-07-31,0.1112565694508737,0.09166097251123492,0.05262370868691966,0.14712808778096617,0.051750271069348416,0.05128697497641772,0.03960659371316315,0.10379383024835677,0.04221503963074634,0.05658120231086453,0.1618119977569802,0.09028475186412858
1978-08-31,0.10024064360071236,0.09296227952672044,0.053482034877651484,0.08873841704174229,0.04571879547705638,0.05189879857216793,0.04106048508701277,0.1057785209174627,0.04348511200674563,0.050199313448571196,0.24045635404183596,0.08597924540232099
1978-09-29,0.0876410765440647,0.05103897509509856,0.11113683125806727,0.08486263452391328,0.09006668818417415,0.049320416270360636,0.04165055307942161,0.05660299162463784,0.0812924926519742,0.05107776395428077,0.19189183253648895,0.10341774427751803
1978-10-31,0.0890716886581258,0.05195062606295521,0.1101825194748638,0.08304368474128548,0.04861119220203393,0.049899830609906395,0.04174963071463716,0.056945929559302624,0.0771470533366785,0.05031703486642527,0.25449759162687435,0.08658321814691129
1978-11-30,0.04798866607373062,0.0920163487566278,0.10695382983851623,0.15192082252237105,0.04365840570349021,0.04936145057706088,0.04079114637221355,0.05668835781631889,0.07622838287881453,0.04786089969947878,0.19005798632888543,0.09647370343249201
1978-12-29,0.04645175540407347,0.09403812249820992,0.11408105236078643,0.07823679805102042,0.08577771989303035,0.049912480471285006,0.04002815606011321,0.05888742532089554,0.07631754974434019,0.05233490643541598,0.19530591343271123,0.10862812032811829
1979-01-31,0.04644037612452875,0.0932473008873591,0.11051303716939118,0.1513570346346358,0.041392339151486324,0.04883629909008252,0.039725215838579846,0.05839115471580004,0.07657299850436,0.0496963829730549,0.1847321196790918,0.09909574123162979
1979-02-28,0.04629375994032842,0.09297636028081246,0.11077836594072092,0.10040287601554297,0.04101380950633566,0.048429067119950896,0.03957890575057978,0.058028424759134285,0.07636729142871967,0.04950163294247926,0.18174741707973144,0.1548820892356642
1979-03-30,0.04544154470049697,0.09068871348035894,0.11199421020745307,0.10651789469774581,0.08524468744712357,0.047440549561324964,0.03889212749697891,0.05779358462486724,0.07490237718118195,0.050876711831384404,0.20683545864293879,0.08337214012814545
1979-04-30,0.04568525134685311,0.09090414686430763,0.11252306083471748,0.08794900372452279,0.04471430952044696,0.04757064298471851,0.03910767332182037,0.05804969617109941,0.07524580515430249,0.05127619014435092,0.2639849932015366,0.08298922673132385
1979-05-31,0.08276910776352624,0.04920119869149454,0.12022012605286632,0.09037695529330055,0.04494523746785244,0.046195987979274857,0.039581622464730494,0.05647489529366239,0.07422466856546617,0.05682876384929842,0.18432508118395763,0.15485635539457
1979-06-29,0.0831955950175725,0.04840110148225054,0.1193960137046426,0.10079042559841186,0.07924113556210524,0.045771984622395345,0.040500081390075875,0.055821343360823616,0.07478908578037863,0.05623742289097665,0.18225114795196795,0.11360466263839919
1979-07-31,0.08305739993281851,0.04845856186078654,0.11940161877815086,0.10084765657511584,0.0792863559084292,0.04589605788418696,0.040581567705257816,0.0559348593044808,0.07452244323457992,0.05632384351581485,0.18200011301158642,0.11368952228879241
1979-08-31,0.07920580672631655,0.04745343519909884,0.10940918144939751,0.08221319183299651,0.03814326833025992,0.04514721218613103,0.04049240796785475,0.05891365221022464,0.0714026333584438,0.049167810457617415,0.28046949633676777,0.09798190394489138
1979-09-28,0.0793587869246438,0.04784736624858141,0.11003592125427586,0.14927424061417588,0.03834284729708514,0.04527259356556853,0.04072269221459697,0.05886995926487427,0.07165436246598411,0.04941102540232959,0.1971103281328934,0.11209987661499102
1979-10-31,0.08490792720776218,0.04735287459432903,0.11360606348363045,0.1513384717134448,0.04105587962367493,0.04736962392890487,0.037555904263336194,0.06181764783374699,0.0720729208051494,0.05095212222888385,0.18791543551614825,0.10405512880098901
1979-11-30,0.04512083779286441,0.05415481598493421,0.08302719852277077,0.1621683314049625,0.04346573384549787,0.04967086556677443,0.03978068151806917,0.11447903777127043,0.03478869076410497,0.06916162226673175,0.19944217422959024,0.10474001033242936
1979-12-31,0.045246514870719116,0.05412618565368695,0.08307684492487753,0.1627222380485216,0.04361520630541983,0.04955717467650202,0.04003005791406747,0.1145949941175747,0.034446372213601875,0.06923944110532622,0.19796307925430157,0.10538189091540114
1980-01-31,0.045917370719617295,0.05535462275908985,0.08209504615103164,0.1489683376940677,0.0445941911560244,0.04970309944762429,0.0410168435790872,0.11574596393146014,0.034807421162458406,0.07040139859875867,0.20177289332721615,0.10962281147356427
1980-02-29,0.041954126591990826,0.08107544060044697,0.050649475816985604,0.059464747975558174,0.04752979480145019,0.0509395190641654,0.04081379989512114,0.12838299978432519,0.036237060002708224,0.07900045395444073,0.27247830296377035,0.11147427854903719
1980-03-31,0.042681034844972335,0.0815488056402235,0.049925694044306856,0.047201401640167624,0.05488963568061062,0.048545772273882425,0.04048292281536866,0.12551895518634762,0.03329561033506303,0.0810150605319943,0.28941714417058795,0.10547796283647508
1980-04-30,0.04364587153244038,0.0837791434024366,0.09110399933768264,0.047512069264825006,0.05523618367674802,0.04070045798349982,0.05014382269074779,0.12934057098513096,0.035053243885391466,0.050110397545918846,0.27472608911024315,0.09864815058493552
1980-05-30,0.044780009963697326,0.05294509877514618,0.09303078343498314,0.04968373461364164,0.053277905022066946,0.045351055636258436,0.05017150767440392,0.12663863266651107,0.06877430852723564,0.046973866249231666,0.27108579122436455,0.09728730621245954
1980-06-30,0.04434815236944862,0.051818346434305024,0.09090982524049529,0.052439976054043526,0.05417235749738665,0.05214418921911879,0.04223353858366502,0.12672602507892403,0.06634645691198907,0.0461666151323416,0.26850894858280683,0.10418556889547571
1980-07-31,0.039029589800539104,0.04930965192431385,0.08735101810869816,0.05309712249967876,0.053687673392534364,0.048694711078472876,0.042949265910001845,0.12389057888711971,0.06262793407192249,0.043209578366350816,0.27475436795381253,0.1213985080065555
1980-08-29,0.06568068518321882,0.04811050595676878,0.044642393333716265,0.10657702842682373,0.0547909570585016,0.03851629411502229,0.07890884985504913,0.11385231811068974,0.03327678207322863,0.08836113859827438,0.2098150745477258,0.11746797274098099
1980-09-30,0.040548090364475986,0.047491896696215195,0.08074432549206965,0.10670454998720331,0.0525655223973222,0.07959846238169657,0.08223125170953058,0.06618672690245463,0.034457088129272714,0.07853732910433626,0.21772799460945877,0.11320676222596415
1980-10-31,0.040333247612857066,0.04848591013730764,0.08129504962028193,0.10410693370287928,0.05403861185265879,0.08111020482662623,0.08620357918400001,0.06598097649063035,0.03480342122382466,0.07866082404952122,0.2125440586254411,0.11243718267397176
1980-11-28,0.06968924122408235,0.045879373145266245,0.11150041738299679,0.07759320709455615,0.06707331846819706,0.03657938512400291,0.046101310340059445,0.07687215230467843,0.055624525732373455,0.07589564042637548,0.21953268683795024,0.11765874191946149
1980-12-31,0.06973614800810923,0.04593630361177062,0.1113322984983316,0.07231848224268562,0.06748457072276612,0.03640858655546589,0.04626117840583008,0.07747557154439334,0.05412965577369346,0.07654533991151906,0.22362048546866237,0.11875137925677276
1981-01-30,0.06850761999883499,0.04722191757166463,0.11334949133188711,0.07010742839679965,0.07100591519691218,0.036928952243363185,0.04700485011556742,0.08097916055898456,0.054814530554898905,0.08158312164611875,0.21053045867075848,0.11796655371421014
1981-02-27,0.07801847971218721,0.08783657857797933,0.06702284366504245,0.05943397542105606,0.06159247905179257,0.03628451490719804,0.04985606663362603,0.08572093115044287,0.027477744341755442,0.05919687785720014,0.2835793602348127,0.10398014844690712
1981-03-31,0.0394640085703893,0.04817082519611668,0.08310819594158436,0.05650110097163878,0.10677552357542917,0.077030992224954,0.03897999834385582,0.12030882088764064,0.03459153983845119,0.03811779293226615,0.2709065428325032,0.0860446586851707
1981-04-30,0.05375105123552403,0.0528316348560815,0.056720936367134996,0.0627840907056026,0.0702062031344296,0.03900103099932885,0.07917748946620996,0.1014032782401981,0.055961319734052994,0.04478357393715588,0.27164527113703546,0.11173412018724618
1981-05-29,0.05436206189205182,0.052892573955817646,0.05693416484890543,0.06180896932553206,0.07246234973368514,0.03917068650779158,0.08063975762307958,0.10312340146647625,0.05624988698684652,0.04650297113471352,0.26299676822268264,0.11285640830241779
1981-06-30,0.03951316866840186,0.09459707948766113,0.08439214780534307,0.05644559370303606,0.11236841724487114,0.078942396707534,0.0452119338397013,0.07598091736100712,0.03586696410720411,0.04078063663637076,0.2476845511614117,0.0882161932774579
1981-07-31,0.07589193676246304,0.05659044728125908,0.06670056294617474,0.06079083937039135,0.07097506570305384,0.03556155946100326,0.04934828176968616,0.12510361564102399,0.02563980438469223,0.05535016881205529,0.26289595115325537,0.11515176671494162
1981-08-31,0.075900525331538,0.05630775694156629,0.06431904816276084,0.06060994220199453,0.06957194660775631,0.035012727449661836,0.04842862277017832,0.12325415563725105,0.025734047950655734,0.05513855533126701,0.26942389802833533,0.11629877358703475
1981-09-30,0.07944850425102588,0.08681365884458772,0.06595652423834136,0.057020554593299834,0.06945894701604817,0.03477613775795871,0.05144895774842427,0.08472230686036865,0.02531641874781174,0.056741565427133815,0.278855849099684,0.10944057541531592
1981-10-30,0.05900688437265366,0.08596248921210764,0.06757246031630786,0.05730859709983713,0.06910288683835475,0.035848440089309756,0.05046176255868041,0.08159925633622826,0.025507210469492756,0.07899240644449604,0.27846703829879715,0.11017056796373459
1981-11-30,0.059209405613477,0.08597900397721,0.06678984278831558,0.05665149633640527,0.06898886228526366,0.03542690382475257,0.050412036642204706,0.08218045478358185,0.025516491332131002,0.07962642439890995,0.2795034801981451,0.10971559781960333
1981-12-31,0.05667231937578688,0.05619286614651768,0.049959023508775346,0.03553905216099438,0.1010078252872094,0.07059111310847016,0.08475619998902614,0.0785541244338009,0.029406022285539207,0.055323131740213714,0.27578820486251665,0.10621011710114946
1982-01-29,0.055424297945965255,0.057079945467731895,0.05274760262519322,0.03456622148071507,0.10112190384250325,0.06950949498465044,0.08616042286749373,0.07750689908475752,0.029204634456476336,0.05448870772192454,0.273962752614452,0.10822711690813673
1982-02-26,0.055200224943524376,0.053274208635239025,0.05438450143761721,0.033049606037593625,0.1110869158931487,0.07124362850674643,0.044739076421074615,0.1316623079043512,0.029744741884700766,0.057427521613271706,0.25103498880027925,0.10715227792245313
1982-03-31,0.05478933538046111,0.05319703969022981,0.05475612461970559,0.03318582114436279,0.10979464463042038,0.07109947273014718,0.04490218306315829,0.13205072790383182,0.030064420732529913,0.05726549585252847,0.24901395768147375,0.10988077657115093
1982-04-30,0.04245127742442991,0.05075613738416857,0.05597420382177558,0.04608926893104716,0.13319679027624956,0.07208892481799559,0.04315323139504059,0.12431260210763745,0.030400956503666126,0.04583155402820115,0.2257654861682598,0.12997956714152853
1982-05-28,0.041807272859669654,0.050333006075326585,0.056687356897788546,0.046790665588972824,0.13328900542167246,0.07167517993566119,0.041567218887044975,0.12242882394291214,0.02993367015015865,0.04564543988575064,0.22905194573917026,0.13079041461587207
1982-06-30,0.04222336849033742,0.05115508864341296,0.05692994559872484,0.0462655240805863,0.13420299893343804,0.07272279732572978,0.04184163040383128,0.12389462276818561,0.030373526435680323,0.04648912672097456,0.22372957780758504,0.13017179279151384
1982-07-30,0.042912472061479384,0.05024308634524078,0.05701056133818726,0.04486064008348522,0.14036559993714748,0.07270669053905322,0.04131270021419211,0.12319177062244224,0.0298691746344803,0.04695602380467519,0.22110695785030482,0.129464322569312
1982-08-31,0.044423712404798435,0.05792819950870795,0.05713491036049845,0.04625308074882784,0.1410098578273382,0.07702552604157578,0.04312897290470625,0.13051841377270748,0.02720144511132929,0.04792757858141815,0.197664405594048,0.1297838971440442
1982-09-30,0.04379096689396064,0.0577179998312456,0.057039423774191265,0.0466678939686649,0.1412589023556474,0.07657361594574139,0.0431814975678815,0.12887660345846252,0.0272488254820608,0.04764139403744502,0.19886500621115602,0.13113787047354314
1982-10-29,0.04152048924933032,0.055917857004072424,0.05133698894878007,0.048672183158503114,0.14800261988864147,0.07485113294437838,0.038806037334666844,0.12765926449817735,0.025767826567942475,0.04304257529014934,0.20426902329606597,0.1401540018192922
1982-11-30,0.03957693162253989,0.05502077841339472,0.049829028242886354,0.04846457794090804,0.14684652404965973,0.07387603317518932,0.03897248590457019,0.12639904558421294,0.02515267002920598,0.04104737249921772,0.2140702113456788,0.14074434119253626
1982-12-31,0.040011275545962864,0.054534608316039596,0.049519982550233696,0.04794724237818233,0.1477586386228417,0.0738010694419647,0.039120359082228155,0.12706930834054556,0.025362762999983655,0.04132398967602283,0.2123818922848864,0.14116887076110857
1983-01-31,0.07862897919920254,0.05276403342908976,0.058518880087195586,0.052218090748066166,0.08093641106314087,0.04147532232718506,0.08317042167485769,0.09212715278196996,0.06982234922412822,0.04780095449637375,0.18285175327456116,0.15968565169422927
1983-02-28,0.04117486413750849,0.04972365951893841,0.05096910058939318,0.050823256046604016,0.15220869819003247,0.07397213658270499,0.04253651219251639,0.1377650964721613,0.030029897821152514,0.04377386602303814,0.17780399265745364,0.1492189197684966
1983-03-31,0.04432919518383119,0.05540888947339907,0.05089316915969394,0.04990523891000318,0.15313619263742065,0.07470087411598005,0.046039506717854464,0.08830730296314315,0.03025388303942707,0.07466645320079351,0.1781866200247676,0.1541726745736862
1983-04-29,0.0730627368597966,0.0601197209450675,0.05049903018904253,0.0482318037408163,0.1578182058207514,0.08036671781595577,0.045177992673283054,0.08795443946745622,0.028990678556535893,0.04590857220678492,0.17115347355303254,0.1507166281714773
1983-05-31,0.0735791146275292,0.06056456753360248,0.05045467806382983,0.048535811642457356,0.15574131819737216,0.0809089935420858,0.04549721790878229,0.0874403601952642,0.029209586608147334,0.04606193312790196,0.1704217502529262,0.1515846683001012
1983-06-30,0.07298346206729933,0.061047284556779526,0.04819432016671255,0.04853453341925665,0.15389979684511046,0.08163631318795701,0.045953922115455556,0.0881792808850352,0.029483822758600522,0.04611513288270398,0.17183142792690612,0.1521407031881831
1983-07-29,0.07617943780410315,0.06010653152958814,0.04769974010278626,0.04947884985672709,0.1509594246966974,0.0801486609040038,0.04785322113324324,0.08796438300945533,0.030558338951238277,0.04657732770465755,0.1677798308644412,0.1546942534430585
1983-08-31,0.07707001101402453,0.05942369574991828,0.0469137561098406,0.04840956047644475,0.15567940784016826,0.08234187910080894,0.047975386871393064,0.08785646110639603,0.030763737630162682,0.045566175661208824,0.1639790811496722,0.1540208472899619
1983-09-30,0.07851437935140433,0.05959560329876107,0.04648116025452146,0.047641684942925845,0.15731497599415833,0.0823198911552154,0.04824113789400368,0.08732556858350879,0.03108839658182393,0.04616629950110033,0.1632156643343298,0.15209523810824704
1983-10-31,0.07765306442672817,0.06022209891437792,0.046999715895590176,0.04756056324236843,0.1576781435055663,0.08282016354648046,0.048269046029702764,0.08884613373345436,0.031056770912755487,0.046852667489604906,0.15792006632893898,0.15412156597443205
1983-11-30,0.03799683115805381,0.05282986518921332,0.05886384119857091,0.04738521940535321,0.09288022656849784,0.04232467252123156,0.07881505121587873,0.13376447318013457,0.06490159698425636,0.0394582993772127,0.19829056834370717,0.15248935485788986
1983-12-30,0.038835772997935426,0.05252705800257783,0.059361798489320786,0.04780099500796807,0.09238780262592373,0.04267325850919239,0.07916682446827078,0.13415268117185766,0.06552358155708142,0.03877976316645922,0.19845584768987581,0.15033461631353684
1984-01-31,0.07437906612194341,0.056920557705708044,0.046632115263894595,0.047445356416105304,0.16401893202777393,0.07975789002150858,0.04834490856977282,0.09708593615741659,0.03287631554586475,0.04708567547712849,0.1545644882831758,0.15088875840970753
1984-02-29,0.07475730132081637,0.05695234449676795,0.04618611458377616,0.048189923444413585,0.16617118684166085,0.08011197616396211,0.048508059139070914,0.09304523627771037,0.03310163546463032,0.046861031370974485,0.1522992858152237,0.1538159050809932
1984-03-30,0.07439512901887996,0.05632506568589964,0.0462810239578891,0.04759997483182287,0.16788360920614293,0.0803582169770158,0.04923771122487936,0.09524247438424249,0.03296506050761446,0.04765587408115629,0.14901220098176132,0.15304365914269574
1984-04-30,0.04149324677471622,0.05565399949307821,0.04675855967493982,0.04763110648745091,0.16734825233794673,0.0813749467921446,0.08490193778588363,0.09441277594022299,0.03324107541816819,0.04749729775848071,0.1478646288759488,0.1518221726610192
1984-05-31,0.04757270131577152,0.05652695398156742,0.056037003781916894,0.0485960301071883,0.08994267801698153,0.047078310833244326,0.08633402370182999,0.09536883939528666,0.07405865925996434,0.08046765955017289,0.1530205852178383,0.16499655483823783
1984-06-29,0.041826944074086984,0.058094673853574766,0.05692760494651275,0.049201233727375455,0.09165965323219016,0.04790501343896561,0.08770099850194805,0.14208737239047417,0.07510522653367835,0.04107307160430546,0.14123970968328897,0.16717849801359932
1984-07-31,0.07631744202012639,0.05775624346433001,0.04690088185056489,0.047692825551973475,0.16406064063881035,0.08227957994187429,0.05031926620855671,0.09422226804971834,0.03336945401432389,0.04739681567652883,0.13757677397046283,0.16210780861273022
1984-08-31,0.0754714059997672,0.05726232867898655,0.04786291958156037,0.04687605131010482,0.16105620454733427,0.0822285470886656,0.04977673392298418,0.0944265114824137,0.03400520837748882,0.04852418390621896,0.13835611146967822,0.16415379363479712
1984-09-28,0.07449228236839477,0.058664830638038366,0.04733415606053006,0.046917887296870686,0.16154913028362272,0.0821539608859566,0.049547864078601726,0.09748586660819664,0.03372544897925985,0.04970713468124588,0.13690240809608883,0.16151903002319384
1984-10-31,0.07437434759784052,0.058153425588530684,0.04700499591869509,0.04650383268057192,0.16089505745512453,0.08191603394156162,0.04927371642335774,0.09855670882785672,0.03354764359747576,0.0495387086489299,0.13758936180883735,0.1626461675112182
1984-11-30,0.06892707385443117,0.05451682651286881,0.0581617164760663,0.04693066646025972,0.08880062609374702,0.04433495959623092,0.05315570327869793,0.09581665500564508,0.06629675554954667,0.07857776143444388,0.17875776487791709,0.16572349086014554
1984-12-31,0.04065892232351088,0.09543936667991756,0.050582253764447756,0.04582904278908824,0.13295312303349635,0.042763237437829005,0.049753981866909165,0.09927990370269664,0.030210102650169796,0.07502017593389097,0.17075165290058225,0.16675823691746136
1985-01-31,0.03914494957183521,0.09704575277385948,0.05005958996670657,0.04635191508625375,0.13036017335317165,0.04228054364856749,0.04923941540937065,0.10048352111224615,0.02994434832880031,0.0720700400218939,0.17259925195493375,0.1704204987723611
1985-02-28,0.039450156232094656,0.09671861346561136,0.050999845604443206,0.0477674961084825,0.13055933018559354,0.04367529629255696,0.049007758073135545,0.09813201891599901,0.030590851141676468,0.0718729440796452,0.17316791658291958,0.16805777331784202
1985-03-29,0.035365853386281676,0.053081620016896286,0.05716223919315948,0.0506267521497231,0.09036318981875142,0.04323861137984886,0.08114890260913529,0.14723208913493238,0.06637283705054658,0.037654668699188834,0.172916283995895,0.16483695256564107
1985-04-30,0.03826412375871879,0.053872814691940385,0.07626290357397501,0.05566204920486118,0.08624314819676572,0.04394449978863425,0.07856206868191913,0.11488131244017281,0.07097572548896179,0.03899963484268569,0.16710733395793748,0.17522438537342777
1985-05-31,0.03673460700088278,0.08905022701360983,0.05230662464186793,0.05564394009643019,0.1252174443705321,0.039079673366721045,0.045163267079063124,0.10885860035103474,0.028428308885532598,0.06599776925730759,0.1656791950934383,0.18784034284357978
1985-06-28,0.0367764489954549,0.08910980164793755,0.05241634475261737,0.055744451111419915,0.12535084448944436,0.0391577959904902,0.0452822049763468,0.10903364885258478,0.028472253231539745,0.06611765470956951,0.16519342465936057,0.18734512658323446
1985-07-31,0.03850878084972245,0.05841621153183696,0.04957143302545966,0.05651040288443748,0.07308486749614578,0.04082588463326394,0.07581151180368648,0.16514572611331504,0.03010052096571847,0.06696446372837181,0.16290902286164316,0.18215117410639892
1985-08-30,0.04118258298850025,0.060065811186866824,0.051303362002145025,0.05404043703480981,0.07454649202437998,0.04315462459892661,0.07418725561934447,0.16868813554668752,0.031139684201659624,0.06882290693610488,0.1581455137672029,0.17472319409337225
1985-09-30,0.041778657566954265,0.061183717822500074,0.051929656583200666,0.073767884999971,0.07537590874424269,0.04365479626866724,0.07465019897931426,0.17320261156650046,0.03127382480591451,0.0693502368312104,0.13078143518747673,0.1730510706440477
