DATE,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth,Money,Other
1960-01-29,,,,,,,,,,,,
1960-02-29,,,,,,,,,,,,
1960-03-31,,,,,,,,,,,,
1960-04-29,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1960-05-31,2.0,1.0,4.0,1.0,1.0,1.0,0.0,6.0,2.0,1.0,1.0,1.0
1960-06-30,30.0,10.0,62.0,11.0,11.0,14.0,2.0,20.0,16.0,4.0,9.0,25.0
1960-07-29,31.0,10.0,61.0,11.0,11.0,14.0,2.0,20.0,18.0,5.0,9.0,23.0
1960-08-31,30.0,10.0,61.0,11.0,11.0,14.0,2.0,21.0,18.0,5.0,9.0,24.0
1960-09-30,30.0,10.0,62.0,11.0,10.0,14.0,2.0,18.0,18.0,5.0,9.0,25.0
1960-10-31,30.0,10.0,61.0,10.0,11.0,14.0,2.0,21.0,18.0,5.0,9.0,25.0
1960-11-30,31.0,11.0,62.0,9.0,12.0,15.0,3.0,20.0,19.0,4.0,9.0,22.0
1960-12-30,30.0,11.0,63.0,11.0,12.0,12.0,2.0,20.0,17.0,5.0,9.0,25.0
1961-01-31,29.0,11.0,63.0,11.0,11.0,14.0,2.0,21.0,17.0,5.0,9.0,25.0
1961-02-28,30.0,11.0,63.0,11.0,12.0,14.0,2.0,21.0,19.0,5.0,9.0,23.0
1961-03-30,29.0,11.0,65.0,10.0,11.0,14.0,2.0,21.0,19.0,5.0,8.0,25.0
1961-04-28,29.0,11.0,64.0,11.0,11.0,14.0,2.0,21.0,20.0,5.0,9.0,25.0
1961-05-31,28.0,11.0,65.0,10.0,11.0,14.0,2.0,22.0,18.0,5.0,9.0,24.0
1961-06-30,30.0,11.0,65.0,10.0,11.0,14.0,2.0,21.0,19.0,5.0,9.0,26.0
1961-07-31,29.0,11.0,65.0,10.0,11.0,14.0,2.0,22.0,19.0,5.0,8.0,25.0
1961-08-31,30.0,11.0,63.0,10.0,11.0,15.0,2.0,20.0,19.0,5.0,9.0,24.0
1961-09-29,29.0,11.0,65.0,10.0,12.0,15.0,2.0,19.0,19.0,5.0,9.0,25.0
1961-10-31,28.0,10.0,63.0,9.0,12.0,15.0,2.0,22.0,20.0,4.0,8.0,24.0
1961-11-30,31.0,9.0,63.0,9.0,11.0,15.0,3.0,22.0,19.0,4.0,9.0,24.0
1961-12-29,30.0,11.0,64.0,11.0,12.0,14.0,2.0,21.0,18.0,5.0,8.0,24.0
1962-01-31,30.0,11.0,64.0,10.0,12.0,15.0,2.0,22.0,16.0,4.0,9.0,24.0
1962-02-28,30.0,11.0,65.0,11.0,12.0,15.0,2.0,22.0,20.0,5.0,9.0,23.0
1962-03-30,30.0,11.0,66.0,10.0,12.0,15.0,2.0,21.0,20.0,5.0,9.0,24.0
1962-04-30,29.0,11.0,65.0,10.0,13.0,16.0,2.0,21.0,20.0,5.0,9.0,24.0
1962-05-31,29.0,11.0,65.0,11.0,13.0,16.0,2.0,23.0,20.0,5.0,10.0,24.0
1962-06-29,30.0,11.0,66.0,10.0,12.0,16.0,2.0,20.0,20.0,4.0,9.0,24.0
1962-07-31,29.0,11.0,68.0,11.0,13.0,12.0,2.0,22.0,18.0,6.0,10.0,24.0
1962-08-31,29.0,12.0,68.0,11.0,13.0,12.0,2.0,22.0,18.0,6.0,11.0,23.0
1962-09-28,30.0,12.0,68.0,11.0,13.0,12.0,2.0,20.0,18.0,6.0,11.0,24.0
1962-10-31,28.0,12.0,66.0,10.0,13.0,12.0,2.0,23.0,18.0,7.0,11.0,24.0
1962-11-30,30.0,13.0,68.0,12.0,12.0,14.0,2.0,22.0,18.0,5.0,13.0,24.0
1962-12-31,48.0,23.0,106.0,24.0,20.0,22.0,4.0,24.0,36.0,7.0,24.0,47.0
1963-01-31,50.0,23.0,107.0,24.0,20.0,23.0,4.0,24.0,33.0,8.0,28.0,46.0
1963-02-28,50.0,23.0,107.0,25.0,20.0,24.0,5.0,24.0,36.0,8.0,24.0,45.0
1963-03-29,49.0,23.0,107.0,24.0,20.0,24.0,4.0,23.0,38.0,8.0,25.0,46.0
1963-04-30,49.0,24.0,107.0,24.0,20.0,24.0,4.0,24.0,37.0,8.0,24.0,46.0
1963-05-31,50.0,22.0,106.0,24.0,20.0,24.0,5.0,25.0,38.0,8.0,24.0,46.0
1963-06-28,50.0,23.0,108.0,24.0,19.0,24.0,4.0,24.0,37.0,7.0,26.0,46.0
1963-07-31,50.0,23.0,107.0,24.0,20.0,24.0,4.0,24.0,37.0,8.0,26.0,46.0
1963-08-30,50.0,23.0,105.0,24.0,20.0,23.0,5.0,25.0,38.0,8.0,26.0,46.0
1963-09-30,51.0,24.0,107.0,24.0,20.0,24.0,5.0,23.0,38.0,8.0,27.0,45.0
1963-10-31,51.0,23.0,104.0,24.0,19.0,23.0,4.0,23.0,38.0,8.0,27.0,45.0
1963-11-29,50.0,20.0,104.0,24.0,19.0,25.0,4.0,21.0,38.0,7.0,26.0,45.0
1963-12-31,51.0,24.0,107.0,23.0,18.0,25.0,5.0,23.0,37.0,7.0,28.0,46.0
1964-01-31,51.0,23.0,107.0,23.0,19.0,24.0,5.0,24.0,36.0,8.0,28.0,44.0
1964-02-28,51.0,24.0,106.0,24.0,17.0,24.0,3.0,23.0,38.0,8.0,26.0,46.0
1964-03-31,50.0,23.0,107.0,24.0,19.0,24.0,5.0,23.0,40.0,8.0,26.0,45.0
1964-04-30,50.0,24.0,106.0,24.0,19.0,25.0,5.0,24.0,40.0,8.0,26.0,47.0
1964-05-28,50.0,23.0,108.0,24.0,18.0,25.0,5.0,22.0,41.0,8.0,26.0,45.0
1964-06-30,51.0,24.0,108.0,25.0,19.0,26.0,5.0,22.0,41.0,8.0,27.0,45.0
1964-07-31,51.0,25.0,105.0,24.0,19.0,27.0,4.0,25.0,40.0,8.0,27.0,47.0
1964-08-31,51.0,24.0,106.0,24.0,19.0,27.0,4.0,22.0,39.0,8.0,26.0,46.0
1964-09-30,52.0,25.0,109.0,24.0,20.0,27.0,4.0,23.0,41.0,8.0,27.0,46.0
1964-10-30,51.0,24.0,107.0,22.0,20.0,27.0,5.0,24.0,41.0,8.0,27.0,45.0
1964-11-30,54.0,22.0,106.0,24.0,21.0,27.0,4.0,22.0,41.0,8.0,27.0,43.0
1964-12-31,53.0,23.0,107.0,24.0,21.0,26.0,5.0,25.0,41.0,7.0,28.0,47.0
1965-01-29,53.0,25.0,107.0,24.0,21.0,27.0,5.0,25.0,39.0,7.0,27.0,45.0
1965-02-26,54.0,24.0,106.0,23.0,19.0,27.0,5.0,22.0,40.0,9.0,24.0,44.0
1965-03-31,54.0,25.0,108.0,23.0,19.0,27.0,5.0,25.0,42.0,8.0,27.0,47.0
1965-04-30,54.0,23.0,107.0,23.0,21.0,27.0,5.0,25.0,41.0,8.0,26.0,46.0
1965-05-28,53.0,23.0,107.0,24.0,21.0,27.0,5.0,23.0,41.0,8.0,26.0,45.0
1965-06-30,51.0,24.0,107.0,23.0,21.0,27.0,5.0,24.0,42.0,8.0,26.0,46.0
1965-07-30,54.0,24.0,110.0,22.0,21.0,27.0,5.0,25.0,43.0,9.0,26.0,47.0
1965-08-31,53.0,24.0,108.0,23.0,21.0,28.0,6.0,23.0,41.0,8.0,26.0,46.0
1965-09-30,55.0,24.0,108.0,23.0,21.0,28.0,6.0,24.0,43.0,8.0,27.0,47.0
1965-10-29,53.0,24.0,107.0,22.0,21.0,28.0,6.0,25.0,43.0,8.0,27.0,48.0
1965-11-30,55.0,24.0,102.0,22.0,21.0,28.0,4.0,22.0,40.0,6.0,24.0,47.0
1965-12-31,54.0,24.0,109.0,22.0,21.0,28.0,6.0,25.0,42.0,9.0,27.0,46.0
1966-01-31,55.0,24.0,110.0,22.0,20.0,28.0,6.0,26.0,39.0,8.0,28.0,49.0
1966-02-28,55.0,25.0,105.0,23.0,20.0,28.0,6.0,24.0,40.0,9.0,26.0,45.0
1966-03-31,55.0,25.0,108.0,23.0,20.0,29.0,6.0,24.0,44.0,8.0,27.0,48.0
1966-04-29,55.0,24.0,109.0,23.0,21.0,29.0,6.0,26.0,42.0,8.0,26.0,49.0
1966-05-31,56.0,23.0,109.0,21.0,20.0,28.0,6.0,25.0,42.0,8.0,27.0,46.0
1966-06-30,55.0,23.0,108.0,22.0,21.0,29.0,6.0,25.0,43.0,8.0,26.0,47.0
1966-07-29,55.0,24.0,109.0,21.0,21.0,29.0,6.0,26.0,43.0,9.0,26.0,48.0
1966-08-31,55.0,24.0,108.0,23.0,20.0,30.0,6.0,24.0,42.0,8.0,26.0,47.0
1966-09-30,55.0,24.0,105.0,17.0,20.0,28.0,6.0,25.0,43.0,8.0,26.0,47.0
1966-10-31,55.0,24.0,112.0,23.0,20.0,29.0,6.0,26.0,44.0,8.0,26.0,46.0
1966-11-30,55.0,25.0,107.0,21.0,20.0,30.0,5.0,23.0,41.0,7.0,27.0,45.0
1966-12-30,56.0,24.0,109.0,22.0,21.0,30.0,6.0,26.0,44.0,9.0,27.0,46.0
1967-01-31,56.0,24.0,111.0,23.0,20.0,30.0,6.0,26.0,41.0,8.0,25.0,47.0
1967-02-28,57.0,24.0,111.0,23.0,20.0,30.0,6.0,24.0,42.0,9.0,26.0,46.0
1967-03-31,57.0,25.0,112.0,22.0,20.0,31.0,6.0,26.0,44.0,8.0,27.0,48.0
1967-04-28,56.0,24.0,110.0,22.0,20.0,30.0,6.0,26.0,43.0,8.0,27.0,47.0
1967-05-31,56.0,24.0,111.0,22.0,20.0,28.0,6.0,25.0,43.0,8.0,26.0,45.0
1967-06-30,54.0,25.0,110.0,21.0,20.0,30.0,5.0,26.0,43.0,8.0,27.0,45.0
1967-07-31,54.0,25.0,112.0,22.0,20.0,30.0,6.0,26.0,41.0,8.0,26.0,43.0
1967-08-31,53.0,23.0,111.0,22.0,20.0,31.0,5.0,25.0,42.0,8.0,26.0,45.0
1967-09-29,56.0,22.0,108.0,22.0,20.0,29.0,6.0,26.0,40.0,8.0,25.0,45.0
1967-10-31,54.0,24.0,112.0,22.0,19.0,31.0,6.0,27.0,43.0,8.0,25.0,47.0
1967-11-30,55.0,20.0,107.0,22.0,21.0,32.0,4.0,24.0,39.0,8.0,26.0,47.0
1967-12-29,53.0,23.0,110.0,21.0,19.0,32.0,5.0,27.0,41.0,8.0,25.0,48.0
1968-01-31,50.0,24.0,110.0,21.0,20.0,32.0,5.0,27.0,41.0,9.0,22.0,48.0
1968-02-29,55.0,22.0,108.0,21.0,20.0,32.0,5.0,24.0,44.0,9.0,24.0,45.0
1968-03-29,55.0,24.0,108.0,20.0,20.0,30.0,5.0,25.0,41.0,9.0,23.0,48.0
1968-04-30,53.0,25.0,108.0,21.0,20.0,32.0,5.0,26.0,42.0,9.0,21.0,47.0
1968-05-31,53.0,23.0,111.0,22.0,20.0,32.0,5.0,25.0,43.0,9.0,23.0,48.0
1968-06-28,54.0,25.0,106.0,21.0,20.0,32.0,5.0,24.0,45.0,9.0,24.0,48.0
1968-07-30,51.0,25.0,109.0,21.0,19.0,31.0,5.0,26.0,44.0,9.0,23.0,48.0
1968-08-30,53.0,25.0,109.0,20.0,20.0,33.0,5.0,25.0,43.0,9.0,21.0,46.0
1968-09-30,51.0,25.0,111.0,21.0,19.0,34.0,5.0,24.0,44.0,9.0,19.0,47.0
1968-10-31,53.0,24.0,108.0,18.0,20.0,34.0,5.0,27.0,44.0,9.0,22.0,47.0
1968-11-29,51.0,25.0,105.0,21.0,20.0,35.0,5.0,25.0,42.0,9.0,23.0,49.0
1968-12-31,52.0,24.0,107.0,21.0,19.0,36.0,5.0,25.0,44.0,9.0,23.0,48.0
1969-01-31,53.0,24.0,107.0,21.0,20.0,35.0,5.0,27.0,43.0,9.0,23.0,48.0
1969-02-28,53.0,24.0,102.0,20.0,19.0,36.0,6.0,27.0,43.0,10.0,23.0,47.0
1969-03-28,52.0,25.0,105.0,19.0,19.0,36.0,5.0,25.0,44.0,10.0,23.0,46.0
1969-04-30,54.0,25.0,106.0,20.0,20.0,36.0,5.0,27.0,44.0,10.0,24.0,48.0
1969-05-29,53.0,23.0,103.0,20.0,20.0,35.0,5.0,26.0,46.0,10.0,25.0,48.0
1969-06-30,54.0,26.0,105.0,19.0,20.0,37.0,5.0,26.0,46.0,10.0,26.0,45.0
1969-07-31,54.0,25.0,106.0,20.0,20.0,37.0,5.0,27.0,46.0,10.0,23.0,47.0
1969-08-29,56.0,26.0,106.0,20.0,20.0,37.0,5.0,27.0,47.0,10.0,26.0,48.0
1969-09-30,56.0,26.0,107.0,20.0,20.0,36.0,6.0,26.0,47.0,10.0,27.0,46.0
1969-10-31,57.0,26.0,107.0,20.0,20.0,37.0,6.0,28.0,47.0,10.0,26.0,46.0
1969-11-28,56.0,27.0,107.0,21.0,21.0,36.0,5.0,27.0,47.0,10.0,28.0,48.0
1969-12-31,53.0,26.0,108.0,21.0,19.0,37.0,6.0,27.0,47.0,10.0,28.0,50.0
1970-01-30,58.0,26.0,106.0,19.0,20.0,38.0,6.0,28.0,47.0,11.0,28.0,50.0
1970-02-27,58.0,26.0,108.0,20.0,20.0,38.0,6.0,26.0,49.0,10.0,28.0,50.0
1970-03-31,58.0,26.0,108.0,21.0,20.0,37.0,6.0,27.0,50.0,11.0,28.0,52.0
1970-04-30,58.0,26.0,108.0,21.0,20.0,38.0,6.0,27.0,51.0,11.0,27.0,49.0
1970-05-29,59.0,26.0,106.0,21.0,20.0,37.0,6.0,25.0,50.0,10.0,29.0,52.0
1970-06-30,59.0,26.0,106.0,21.0,20.0,38.0,6.0,27.0,50.0,11.0,30.0,51.0
1970-07-31,60.0,27.0,107.0,21.0,20.0,38.0,6.0,27.0,50.0,11.0,31.0,51.0
1970-08-31,60.0,27.0,108.0,22.0,20.0,37.0,6.0,24.0,51.0,11.0,30.0,52.0
1970-09-30,60.0,27.0,108.0,22.0,20.0,37.0,5.0,27.0,51.0,11.0,31.0,51.0
1970-10-30,61.0,26.0,108.0,22.0,20.0,37.0,6.0,28.0,51.0,10.0,30.0,52.0
1970-11-30,60.0,27.0,108.0,22.0,19.0,37.0,6.0,26.0,50.0,9.0,31.0,53.0
1970-12-31,62.0,26.0,106.0,21.0,19.0,37.0,5.0,26.0,52.0,11.0,32.0,55.0
1971-01-29,62.0,27.0,108.0,20.0,20.0,37.0,6.0,28.0,51.0,11.0,30.0,53.0
1971-02-26,62.0,27.0,107.0,21.0,19.0,37.0,6.0,26.0,52.0,11.0,31.0,52.0
1971-03-31,61.0,27.0,109.0,21.0,20.0,37.0,6.0,26.0,52.0,11.0,33.0,53.0
1971-04-30,62.0,27.0,108.0,21.0,20.0,37.0,6.0,28.0,51.0,12.0,31.0,53.0
1971-05-28,62.0,27.0,108.0,21.0,20.0,37.0,6.0,25.0,52.0,12.0,34.0,53.0
1971-06-30,63.0,26.0,107.0,20.0,19.0,37.0,6.0,28.0,52.0,12.0,33.0,52.0
1971-07-30,62.0,27.0,108.0,22.0,19.0,36.0,6.0,28.0,51.0,12.0,33.0,53.0
1971-08-31,62.0,27.0,108.0,22.0,19.0,37.0,6.0,25.0,53.0,12.0,34.0,53.0
1971-09-30,61.0,28.0,108.0,22.0,19.0,36.0,6.0,29.0,54.0,12.0,34.0,53.0
1971-10-29,62.0,28.0,109.0,22.0,19.0,36.0,6.0,28.0,54.0,13.0,35.0,55.0
1971-11-30,62.0,28.0,109.0,22.0,19.0,36.0,5.0,28.0,53.0,12.0,36.0,54.0
1971-12-31,63.0,28.0,107.0,22.0,19.0,37.0,6.0,29.0,55.0,12.0,36.0,56.0
1972-01-31,64.0,28.0,108.0,21.0,20.0,36.0,6.0,29.0,57.0,14.0,36.0,56.0
1972-02-29,65.0,28.0,106.0,22.0,19.0,36.0,6.0,27.0,57.0,13.0,38.0,56.0
1972-03-30,64.0,28.0,107.0,22.0,19.0,36.0,6.0,29.0,56.0,14.0,38.0,56.0
1972-04-28,65.0,28.0,108.0,22.0,19.0,37.0,6.0,29.0,57.0,14.0,37.0,56.0
1972-05-31,66.0,27.0,109.0,22.0,19.0,36.0,6.0,28.0,58.0,14.0,35.0,55.0
1972-06-30,67.0,29.0,109.0,21.0,20.0,36.0,6.0,29.0,58.0,13.0,38.0,56.0
1972-07-31,67.0,28.0,109.0,22.0,20.0,36.0,6.0,29.0,59.0,14.0,40.0,56.0
1972-08-31,65.0,28.0,108.0,22.0,20.0,36.0,6.0,29.0,58.0,14.0,41.0,57.0
1972-09-29,67.0,26.0,108.0,22.0,20.0,36.0,6.0,30.0,59.0,14.0,42.0,57.0
1972-10-31,67.0,27.0,108.0,22.0,20.0,36.0,6.0,29.0,58.0,14.0,43.0,58.0
1972-11-30,65.0,26.0,109.0,23.0,19.0,36.0,6.0,29.0,56.0,13.0,42.0,56.0
1972-12-29,67.0,29.0,110.0,22.0,19.0,36.0,6.0,29.0,59.0,15.0,45.0,59.0
1973-01-31,69.0,28.0,110.0,22.0,19.0,37.0,6.0,29.0,60.0,15.0,44.0,59.0
1973-02-28,69.0,28.0,111.0,23.0,19.0,37.0,6.0,26.0,60.0,14.0,48.0,57.0
1973-03-30,68.0,28.0,111.0,23.0,19.0,37.0,6.0,31.0,60.0,15.0,46.0,59.0
1973-04-30,67.0,28.0,114.0,23.0,19.0,36.0,6.0,29.0,62.0,15.0,48.0,58.0
1973-05-31,68.0,28.0,114.0,23.0,18.0,34.0,6.0,26.0,62.0,14.0,48.0,60.0
1973-06-29,68.0,28.0,112.0,22.0,19.0,36.0,6.0,30.0,60.0,15.0,48.0,57.0
1973-07-31,68.0,28.0,112.0,23.0,19.0,35.0,6.0,30.0,60.0,15.0,47.0,59.0
1973-08-31,66.0,29.0,111.0,23.0,19.0,36.0,6.0,26.0,62.0,14.0,48.0,59.0
1973-09-28,68.0,29.0,114.0,23.0,19.0,35.0,6.0,30.0,60.0,15.0,48.0,57.0
1973-10-31,67.0,29.0,111.0,23.0,19.0,36.0,6.0,30.0,61.0,15.0,47.0,60.0
1973-11-30,66.0,27.0,112.0,23.0,19.0,34.0,6.0,27.0,58.0,14.0,48.0,57.0
1973-12-31,67.0,29.0,113.0,23.0,19.0,35.0,5.0,30.0,59.0,15.0,48.0,58.0
1974-01-31,69.0,29.0,113.0,22.0,19.0,35.0,6.0,30.0,60.0,15.0,47.0,58.0
1974-02-28,68.0,29.0,112.0,23.0,19.0,35.0,6.0,27.0,61.0,14.0,49.0,58.0
1974-03-29,67.0,29.0,113.0,23.0,19.0,35.0,5.0,31.0,59.0,15.0,48.0,55.0
1974-04-30,68.0,28.0,114.0,23.0,19.0,35.0,6.0,30.0,60.0,15.0,46.0,58.0
1974-05-31,68.0,28.0,113.0,23.0,19.0,35.0,6.0,28.0,60.0,15.0,48.0,58.0
1974-06-28,65.0,28.0,114.0,22.0,19.0,34.0,5.0,31.0,58.0,15.0,47.0,57.0
1974-07-31,68.0,27.0,112.0,23.0,18.0,34.0,6.0,30.0,56.0,15.0,47.0,57.0
1974-08-30,68.0,27.0,113.0,24.0,18.0,34.0,6.0,29.0,57.0,15.0,48.0,54.0
1974-09-30,68.0,27.0,113.0,24.0,18.0,33.0,5.0,31.0,56.0,15.0,46.0,54.0
1974-10-31,68.0,27.0,112.0,23.0,18.0,34.0,6.0,31.0,55.0,15.0,47.0,54.0
1974-11-29,64.0,25.0,111.0,24.0,19.0,34.0,6.0,27.0,54.0,14.0,48.0,52.0
1974-12-31,66.0,26.0,114.0,24.0,17.0,33.0,6.0,30.0,54.0,15.0,46.0,51.0
1975-01-31,67.0,26.0,111.0,22.0,19.0,33.0,6.0,30.0,57.0,15.0,47.0,57.0
1975-02-28,66.0,26.0,113.0,24.0,18.0,33.0,6.0,29.0,57.0,14.0,48.0,56.0
1975-03-31,67.0,27.0,113.0,24.0,19.0,33.0,6.0,29.0,58.0,15.0,48.0,57.0
1975-04-30,66.0,26.0,113.0,23.0,19.0,33.0,6.0,30.0,58.0,15.0,47.0,58.0
1975-05-30,67.0,26.0,113.0,24.0,18.0,33.0,6.0,29.0,57.0,15.0,47.0,58.0
1975-06-30,68.0,26.0,112.0,24.0,18.0,33.0,6.0,31.0,58.0,15.0,47.0,58.0
1975-07-31,67.0,26.0,112.0,24.0,18.0,33.0,6.0,30.0,58.0,15.0,46.0,57.0
1975-08-29,67.0,26.0,113.0,24.0,18.0,33.0,6.0,30.0,58.0,15.0,46.0,56.0
1975-09-30,67.0,26.0,112.0,25.0,18.0,33.0,6.0,30.0,58.0,15.0,46.0,56.0
1975-10-31,67.0,25.0,111.0,25.0,18.0,33.0,6.0,30.0,58.0,15.0,45.0,56.0
1975-11-28,66.0,24.0,110.0,25.0,19.0,34.0,6.0,28.0,57.0,15.0,46.0,54.0
1975-12-31,66.0,27.0,112.0,25.0,19.0,33.0,6.0,31.0,58.0,15.0,47.0,55.0
1976-01-30,66.0,25.0,111.0,23.0,19.0,33.0,6.0,31.0,58.0,15.0,45.0,55.0
1976-02-27,66.0,25.0,112.0,24.0,19.0,33.0,6.0,28.0,58.0,14.0,45.0,56.0
1976-03-31,66.0,26.0,110.0,24.0,19.0,34.0,5.0,31.0,56.0,15.0,45.0,56.0
1976-04-30,65.0,25.0,110.0,24.0,19.0,33.0,6.0,31.0,57.0,15.0,45.0,56.0
1976-05-28,65.0,24.0,109.0,24.0,18.0,33.0,6.0,31.0,57.0,15.0,45.0,55.0
1976-06-30,64.0,25.0,109.0,23.0,18.0,33.0,5.0,31.0,57.0,15.0,45.0,55.0
1976-07-30,64.0,25.0,109.0,24.0,18.0,33.0,6.0,31.0,55.0,15.0,45.0,55.0
1976-08-31,64.0,24.0,111.0,24.0,18.0,32.0,6.0,30.0,56.0,15.0,46.0,55.0
1976-09-30,63.0,23.0,110.0,24.0,19.0,33.0,6.0,31.0,57.0,15.0,46.0,55.0
1976-10-29,65.0,24.0,111.0,25.0,18.0,32.0,6.0,31.0,57.0,15.0,46.0,55.0
1976-11-30,63.0,22.0,109.0,22.0,18.0,32.0,6.0,31.0,57.0,15.0,46.0,54.0
1976-12-31,65.0,25.0,110.0,25.0,19.0,33.0,6.0,31.0,58.0,15.0,46.0,53.0
1977-01-31,65.0,24.0,107.0,23.0,19.0,32.0,6.0,32.0,58.0,15.0,46.0,54.0
1977-02-28,63.0,24.0,110.0,25.0,19.0,32.0,6.0,28.0,56.0,14.0,47.0,54.0
1977-03-31,65.0,24.0,109.0,24.0,19.0,32.0,6.0,30.0,58.0,15.0,47.0,53.0
1977-04-29,64.0,24.0,109.0,24.0,19.0,32.0,6.0,32.0,57.0,15.0,46.0,54.0
1977-05-31,64.0,23.0,110.0,22.0,19.0,32.0,6.0,28.0,56.0,15.0,47.0,54.0
1977-06-30,63.0,24.0,109.0,23.0,19.0,32.0,6.0,30.0,55.0,15.0,44.0,52.0
1977-07-29,62.0,23.0,107.0,24.0,19.0,33.0,6.0,32.0,57.0,15.0,47.0,52.0
1977-08-31,62.0,24.0,107.0,24.0,19.0,33.0,6.0,29.0,56.0,15.0,47.0,53.0
1977-09-30,63.0,23.0,105.0,23.0,19.0,33.0,6.0,30.0,56.0,15.0,47.0,53.0
1977-10-31,63.0,23.0,105.0,23.0,19.0,34.0,6.0,32.0,56.0,15.0,48.0,53.0
1977-11-30,61.0,21.0,104.0,22.0,18.0,34.0,6.0,28.0,55.0,15.0,48.0,53.0
1977-12-30,64.0,24.0,106.0,23.0,18.0,34.0,6.0,31.0,56.0,15.0,49.0,53.0
1978-01-31,63.0,24.0,105.0,23.0,18.0,34.0,6.0,32.0,57.0,15.0,47.0,53.0
1978-02-28,62.0,23.0,104.0,23.0,18.0,34.0,6.0,30.0,55.0,14.0,48.0,53.0
1978-03-31,62.0,23.0,105.0,23.0,18.0,34.0,6.0,31.0,57.0,14.0,46.0,54.0
1978-04-28,61.0,22.0,103.0,23.0,19.0,33.0,6.0,32.0,56.0,14.0,46.0,53.0
1978-05-31,61.0,21.0,105.0,22.0,18.0,33.0,6.0,30.0,56.0,14.0,46.0,52.0
1978-06-30,60.0,22.0,104.0,22.0,18.0,33.0,6.0,31.0,56.0,14.0,47.0,52.0
1978-07-31,60.0,21.0,103.0,22.0,18.0,33.0,6.0,31.0,56.0,14.0,47.0,52.0
1978-08-31,57.0,21.0,101.0,22.0,18.0,33.0,6.0,30.0,55.0,14.0,46.0,51.0
1978-09-29,59.0,22.0,103.0,22.0,18.0,33.0,6.0,31.0,55.0,14.0,46.0,51.0
1978-10-31,59.0,22.0,102.0,23.0,18.0,33.0,6.0,31.0,56.0,14.0,46.0,52.0
1978-11-30,59.0,21.0,104.0,22.0,17.0,33.0,6.0,31.0,55.0,14.0,46.0,52.0
1978-12-29,59.0,20.0,106.0,23.0,18.0,33.0,6.0,30.0,56.0,14.0,43.0,51.0
1979-01-31,58.0,21.0,99.0,22.0,18.0,33.0,6.0,31.0,54.0,14.0,45.0,50.0
1979-02-28,57.0,21.0,102.0,22.0,18.0,33.0,6.0,28.0,55.0,14.0,45.0,52.0
1979-03-30,58.0,21.0,102.0,22.0,18.0,34.0,6.0,31.0,55.0,14.0,43.0,52.0
1979-04-30,57.0,21.0,102.0,22.0,18.0,33.0,6.0,32.0,55.0,13.0,44.0,50.0
1979-05-31,57.0,19.0,101.0,22.0,18.0,34.0,6.0,27.0,55.0,14.0,47.0,50.0
1979-06-29,56.0,21.0,101.0,21.0,18.0,31.0,6.0,30.0,55.0,14.0,44.0,52.0
1979-07-31,57.0,21.0,99.0,22.0,18.0,33.0,6.0,31.0,52.0,13.0,44.0,51.0
1979-08-31,56.0,21.0,100.0,22.0,18.0,33.0,6.0,26.0,54.0,13.0,46.0,51.0
1979-09-28,56.0,21.0,99.0,22.0,18.0,33.0,6.0,31.0,53.0,13.0,46.0,50.0
1979-10-31,56.0,19.0,98.0,22.0,18.0,33.0,6.0,29.0,54.0,13.0,46.0,50.0
1979-11-30,57.0,21.0,98.0,22.0,17.0,33.0,6.0,29.0,54.0,13.0,47.0,51.0
1979-12-31,57.0,22.0,101.0,23.0,17.0,32.0,6.0,30.0,54.0,13.0,47.0,50.0
1980-01-31,55.0,19.0,97.0,23.0,18.0,33.0,6.0,31.0,52.0,13.0,46.0,49.0
1980-02-29,55.0,20.0,97.0,22.0,17.0,33.0,6.0,31.0,53.0,13.0,46.0,49.0
1980-03-31,55.0,20.0,97.0,23.0,17.0,33.0,6.0,30.0,51.0,13.0,46.0,49.0
1980-04-30,53.0,20.0,97.0,22.0,17.0,33.0,6.0,32.0,51.0,13.0,46.0,49.0
1980-05-30,53.0,20.0,97.0,22.0,17.0,33.0,6.0,32.0,51.0,13.0,48.0,49.0
1980-06-30,53.0,20.0,96.0,23.0,17.0,33.0,5.0,31.0,50.0,13.0,48.0,50.0
1980-07-31,53.0,20.0,97.0,23.0,17.0,33.0,5.0,31.0,50.0,13.0,47.0,50.0
1980-08-29,52.0,20.0,97.0,24.0,18.0,33.0,5.0,31.0,49.0,13.0,46.0,50.0
1980-09-30,52.0,20.0,97.0,24.0,18.0,32.0,5.0,30.0,52.0,13.0,48.0,50.0
1980-10-31,50.0,20.0,94.0,24.0,18.0,34.0,5.0,31.0,52.0,13.0,47.0,49.0
1980-11-28,53.0,20.0,94.0,24.0,17.0,33.0,5.0,31.0,52.0,13.0,45.0,48.0
1980-12-31,53.0,21.0,97.0,25.0,17.0,33.0,6.0,30.0,51.0,13.0,49.0,48.0
1981-01-30,51.0,20.0,97.0,25.0,17.0,32.0,5.0,31.0,51.0,13.0,49.0,46.0
1981-02-27,51.0,20.0,96.0,25.0,17.0,33.0,5.0,31.0,50.0,13.0,48.0,48.0
1981-03-31,51.0,18.0,97.0,25.0,17.0,34.0,5.0,30.0,48.0,13.0,48.0,48.0
