,hrp_turnover,rf_rate,hrp_return,predicted_regime,prob_bull,actual_regime,financing_spread,allocation_binary,regime_binary_return,allocation_prob,regime_prob_return,allocation_prob_scaled,regime_prob_scaled_return,prob_scale_factor,inner_cost_stage1,outer_cost_stage2,turnover_NoDur,turnover_Durbl,turnover_Manuf,turnover_Enrgy,turnover_Chems,turnover_BusEq,turnover_Telcm,turnover_Utils,turnover_Shops,turnover_Hlth,turnover_Money,turnover_Other,inner_cost,outer_cost_buyhold,financing_cost_buyhold,hrp_return_net,outer_cost_binary,financing_cost_binary,regime_binary_return_net,outer_cost_prob,financing_cost_prob,regime_prob_return_net,outer_cost_scaled,financing_cost_scaled,regime_prob_scaled_return_net
2007-12-31,0.09658281,0.0027,-0.0560370873880448,0,0.083035424,0,0.0004166666666666667,0.5,-0.026668543694022398,0.083035424,-0.0021772589362155925,0.124828376,-0.004632055282683073,1.5033147,6.670239978170255e-05,9.6582815e-05,0.05911531299352646,0.12375105172395706,0.0460343137383461,0.04439765587449074,0.07985026389360428,0.06728573888540268,0.08392512798309326,0.044222135096788406,0.06567056477069855,0.05932776629924774,0.07750681787729263,0.06262418627738953,0.00016328521465815837,0.0,0.0,-0.056200372602702955,0.0,0.0,-0.026750186301351477,0.00044123238,0.0,-0.00263204976933853,0.00066331116,0.0,-0.005315749073331255
2008-01-31,0.09533795,0.0021,-0.0208932641097505,0,0.041986875,0,0.0004166666666666667,0.5,-0.009396632054875249,0.041986875,0.001134584672908499,0.063119486,0.000648677019813394,1.5033147,9.43672847965854e-05,9.533796e-05,0.06420258432626724,0.19185274839401245,0.05965200439095497,0.05341289937496185,0.09849801659584045,0.10144053399562836,0.13245074450969696,0.03934695944190025,0.09781092405319214,0.09153037518262863,0.11793728917837143,0.11741858720779419,0.00018970524153291533,0.0,0.0,-0.021082969351283416,0.0,0.0,-0.009491484675641707,8.20971e-05,0.0,0.0010445224390142143,0.00012341779,0.0,0.0005132851317348875
2008-02-29,0.10788985,0.0013,-0.0033173255264846,0,0.041193,0,0.0004166666666666667,0.5,-0.0010086627632423,0.041193,0.0011097984954124736,0.061926045,0.00101406726480916,1.5033147,8.637362119668187e-05,0.00010788986,0.06852729618549347,0.14470422267913818,0.05773350968956947,0.05777738243341446,0.08416824042797089,0.11137562245130539,0.08351212739944458,0.057098016142845154,0.09557299315929413,0.08529892563819885,0.09919080883264542,0.12976866960525513,0.00019426347793239192,0.0,0.0,-0.0035115890044169922,0.0,0.0,-0.0011057945022084961,1.5877486e-06,0.0,0.001100208451220497,2.3868831e-06,0.0,0.0009996504129004594
2008-03-31,0.15111873,0.0017000000000000001,0.0371240596663493,0,0.1797145,0,0.0004166666666666667,0.5,0.01941202983317465,0.1797145,0.00806621720293443,0.27016747,0.011270428576419085,1.5033147,6.976613394104076e-05,0.00015111873,0.036175623536109924,0.1111953854560852,0.05309902876615524,0.05905112996697426,0.0692194327712059,0.10776538401842117,0.1003253161907196,0.04675726220011711,0.0661417692899704,0.07552223652601242,0.0917251706123352,0.10463710874319077,0.00022088486320458485,0.0,0.0,0.03690317480314472,0.0,0.0,0.01930158740157236,0.000277043,0.0,0.007749477989889897,0.0004164829,0.0,0.010794269785703931
2008-04-30,0.12400315,0.0018,0.017319618934056,0,0.15051043,0,0.0004166666666666667,0.5,0.009559809467028,0.15051043,0.004135864524415479,0.22626455,0.0053115396410028,1.5033147,0.00011762913913113326,0.00012400316,0.23393745720386505,0.19063808023929596,0.07377561926841736,0.046291641891002655,0.1005573719739914,0.07851523160934448,0.11466636508703232,0.09765835851430893,0.05301175266504288,0.09554438292980194,0.09937647730112076,0.0876622274518013,0.00024163229521942587,0.0,0.0,0.017077986638836574,0.0,0.0,0.009438993319418287,5.8408143e-05,0.0,0.00404108820102936,8.780584e-05,0.0,0.005169060976391373
2008-05-31,0.35320425,0.0018,-0.0866958235967102,0,0.07062353,0,0.0004166666666666667,0.5,-0.0424479117983551,0.07062353,-0.004449887597304316,0.106169395,-0.0075955480778646094,1.5033147,7.591958967784124e-05,0.00035320426,0.06566692888736725,0.207490935921669,0.05144766345620155,0.05308119207620621,0.06314849108457565,0.07221726328134537,0.07304869592189789,0.04419344291090965,0.0635225772857666,0.0683133453130722,0.1047167181968689,0.06434336304664612,0.0004291238507237442,0.0,0.0,-0.08712494744743395,0.0,0.0,-0.042662473723716975,0.0001597738,0.0,-0.00463996764026884,0.00024019032,0.0,-0.007881298215976214
2008-06-30,0.24451202,0.0017000000000000001,0.0037596001144446,0,0.048437584,0,0.0004166666666666667,0.5,0.0027298000572223,0.048437584,0.001799762034945378,0.07281693,0.0018499737968243962,1.5033147,5.5486536498167794e-05,0.00024451202,0.05020822212100029,0.0735064372420311,0.058932673186063766,0.05205246061086655,0.054383669048547745,0.06571828573942184,0.0510050430893898,0.032295454293489456,0.05823259800672531,0.054583750665187836,0.07399050146341324,0.07603315263986588,0.0002999985554786262,0.0,0.0,0.003459601558965974,0.0,0.0,0.002579800779482987,4.4371896e-05,0.0,0.0017408589332918436,6.670493e-05,0.0,0.001761423891127691
2008-07-31,0.22293082,0.0015,0.0133344779564446,0,0.0637811,0,0.0004166666666666667,0.5,0.0074172389782223,0.0637811,0.0022548160151239756,0.095883064,0.002634725995797087,1.5033147,9.452151459226406e-05,0.00022293083,0.06265363097190857,0.11420375108718872,0.07700188457965851,0.10478198528289795,0.11761066317558289,0.07487579435110092,0.10891680419445038,0.08087930083274841,0.060460373759269714,0.07731878012418747,0.16864709556102753,0.11694388836622238,0.00031745234479712344,0.0,0.0,0.013017025611647475,0.0,0.0,0.0072585128058237375,3.0687028e-05,0.0,0.002203881528257048,4.6132267e-05,0.0,0.002558155425296625
2008-08-31,0.1112508,0.0013,-0.0874590177131929,0,0.06704159,0,0.0004166666666666667,0.5,-0.04307950885659645,0.06704159,-0.004650545726838119,0.100784615,-0.007645543380422986,1.5033147,7.21765251303151e-05,0.00011125081,0.07245833426713943,0.10012977570295334,0.04645700380206108,0.06342415511608124,0.05696713924407959,0.09750794619321823,0.0647030621767044,0.050514258444309235,0.07981725037097931,0.08730988949537277,0.13064824044704437,0.07833342999219894,0.00018342733586291444,0.0,0.0,-0.08764244504905581,0.0,0.0,-0.04317122252452791,6.520987e-06,0.0,-0.0046693639742041125,9.803102e-06,0.0,-0.007673833136120009
2008-09-30,0.43358195,0.0015,-0.1541414540740469,0,0.013033728,0,0.0004166666666666667,0.5,-0.07632072703702344,0.013033728,-0.0005285884252016076,0.019593796,-0.001549606832410824,1.5033147,0.00012870757365025467,0.00043358197,0.30591535568237305,0.0987403616309166,0.06257525086402893,0.09025640040636063,0.06269955635070801,0.08525663614273071,0.10889042913913727,0.15136513113975525,0.08770941197872162,0.05847972258925438,0.21482159197330475,0.0854058489203453,0.0005622895421868552,0.0,0.0,-0.15470374361623374,0.0,0.0,-0.07660187180811687,0.00010801573,0.0,-0.0006439328850189608,0.00016238164,0.0,-0.001723005854023152
2008-10-31,0.3864814,0.0008,-0.0605741277367245,0,0.054829624,0,0.0004166666666666667,0.5,-0.02988706386836225,0.054829624,-0.0025651202986634323,0.08242618,-0.004258835085693066,1.5033147,0.00011025836318274327,0.00038648144,0.13862629234790802,0.21131986379623413,0.0799560621380806,0.06826888769865036,0.08279421925544739,0.133188858628273,0.13325488567352295,0.118790403008461,0.05560848116874695,0.08564586937427521,0.23817360401153564,0.12996789813041687,0.0004967397984537232,0.0,0.0,-0.06107086753517822,0.0,0.0,-0.03013543376758911,8.3591796e-05,0.0,-0.0026759481510981852,0.00012566478,0.0,-0.004425444232267448
2008-11-30,0.14019296,0.0003,0.0172061917365848,0,0.08345447,0,0.0004166666666666667,0.5,0.0087530958682924,0.08345447,0.001710897219693036,0.12545833,0.0024210225715709183,1.5033147,0.00011976445052603949,0.00014019296,0.22018957138061523,0.09161794930696487,0.10756631940603256,0.08140543103218079,0.09165749698877335,0.09726415574550629,0.11591171473264694,0.09791024029254913,0.056305788457393646,0.10062551498413086,0.16607573628425598,0.14960290491580963,0.0002599574126612278,0.0,0.0,0.016946234323923573,0.0,0.0,0.008623117161961787,5.724969e-05,0.0,0.001631952922140006,8.60643e-05,0.0,0.002302344451081475
2008-12-31,0.22992755,0.0,-0.0810210631882377,0,0.19023381,0,0.0004166666666666667,0.5,-0.04051053159411885,0.19023381,-0.015412945681210427,0.2859813,-0.023170508774833013,1.5033147,0.00010856393475780698,0.00022992757,0.13587772846221924,0.12575852870941162,0.07528271526098251,0.08039270341396332,0.11607053130865097,0.09309891611337662,0.1192539632320404,0.06793653219938278,0.10819769650697708,0.08909421414136887,0.13496407866477966,0.13221198320388794,0.00033849150042744786,0.0,0.0,-0.08135955468866514,0.0,0.0,-0.04067977734433257,0.0002135587,0.0,-0.015690896907882876,0.00032104595,0.0,-0.023588356967794506
2009-01-31,0.32461745,0.0,-0.1019553614439393,0,0.14485064,0,0.0004166666666666667,0.5,-0.05097768072196965,0.14485064,-0.014768299508400414,0.2177561,-0.022201402641642273,1.5033147,9.889363652244775e-05,0.00032461746,0.1235637292265892,0.11025974899530411,0.0974680706858635,0.05889164283871651,0.07222245633602142,0.08697032183408737,0.03741312026977539,0.08464113622903824,0.07325929403305054,0.08180171251296997,0.21554765105247498,0.1068272590637207,0.0004235110966596809,0.0,0.0,-0.10237887254059898,0.0,0.0,-0.05118943627029949,9.076634e-05,0.0,-0.014920411704029392,0.00013645038,0.0,-0.022430075153674
2009-02-28,0.37494394,0.0001,0.0796887053476369,0,0.19879955,0,0.0004166666666666667,0.5,0.03989435267381845,0.19879955,0.015922198850637042,0.29885828,0.02388574398160606,1.5033147,8.371322869623128e-05,0.00037494395,0.09250523895025253,0.13582976162433624,0.06650030612945557,0.0565599761903286,0.0549011193215847,0.08901491016149521,0.06378516554832458,0.058236680924892426,0.10264738649129868,0.06920202821493149,0.17070361971855164,0.10843926668167114,0.00045865717797840064,0.0,0.0,0.0792300481696585,0.0,0.0,0.039665024084829255,0.000107897824,0.0,0.01572312018589677,0.00016220436,0.0,0.023586466120282715
2009-03-31,0.23388684,0.0002,0.0883216536475295,0,0.29857767,0,0.0004166666666666667,0.5,0.044260826823764754,0.29857767,0.026511157695047666,0.4488562,0.039753951006400924,1.5033147,0.00010737656231523106,0.00023388685,0.06516574323177338,0.16914090514183044,0.07630197703838348,0.07280536741018295,0.1015329658985138,0.0843561440706253,0.1256190836429596,0.06003046780824661,0.08369934558868408,0.1741958111524582,0.1765308529138565,0.1057179793715477,0.000341263413080206,0.0,0.0,0.0879803902344493,0.0,0.0,0.04409019511722465,0.00019955623,0.0,0.02620970782728984,0.00029999585,0.0,0.03930077695358486
2009-04-30,0.29000407,0.0001,0.0463025245343446,0,0.24832644,0,0.0004166666666666667,0.5,0.023201262267172302,0.24832644,0.011573308238759964,0.3733128,0.01734799384987462,1.5033147,9.8479168126216e-05,0.0002900041,0.07112959027290344,0.3025966286659241,0.07219615578651428,0.07083763927221298,0.088213711977005,0.06162410229444504,0.1280505359172821,0.09152507781982422,0.07282837480306625,0.08123353123664856,0.15270493924617767,0.13078106939792633,0.00038848326807827303,0.0,0.0,0.04591404126626633,0.0,0.0,0.023007020633133167,0.00010050247,0.0,0.011376335105644099,0.00015108682,0.0,0.017051881255965587
2009-05-31,0.22407106,0.0,0.0066816037693413,0,0.20726301,0,0.0004166666666666667,0.5,0.00334080188467065,0.20726301,0.0013848492938945513,0.31158152,0.0020818642733645707,1.5033147,9.237130046139067e-05,0.00022407106,0.0865338072180748,0.1352342963218689,0.07333090901374817,0.05759988725185394,0.09597481787204742,0.06299743801355362,0.07306450605392456,0.050322823226451874,0.12167580425739288,0.08413216471672058,0.13041305541992188,0.11277641355991364,0.000316442360535884,0.0,0.0,0.006365161408805416,0.0,0.0,0.003182580704402708,8.212686e-05,0.0,0.001237135636214132,0.00012346257,0.0,0.0018598041139824316
2009-06-30,0.06680018,0.0001,0.077747769412489,0,0.42839214,1,0.0004166666666666667,0.5,0.0389238847062445,0.42839214,0.03336369426161645,0.6440082,0.050105801707457924,1.5033147,8.382458806063e-05,6.680018e-05,0.07464926689863205,0.08154112100601196,0.07763586193323135,0.12621688842773438,0.09423605352640152,0.06817018985748291,0.057313255965709686,0.117784284055233,0.07053942233324051,0.05871287360787392,0.14386066794395447,0.09374870359897614,0.0001506247692906945,0.0,0.0,0.07759714464319831,0.0,0.0,0.038848572321599155,0.0004422583,0.0,0.032856909507996065,0.00066485343,0.0,0.04934394468533186
2009-07-31,0.15004644,0.0001,0.018006682145254,0,0.41111055,1,0.0004166666666666667,0.5,0.009053341072627,0.41111055,0.007461625951348545,0.6180285,0.011166840291878305,1.5033147,7.04792667300232e-05,0.00015004644,0.05720372498035431,0.08513368666172028,0.07842808216810226,0.0790940448641777,0.08919771015644073,0.0860198363661766,0.05972125008702278,0.07069654762744904,0.053090423345565796,0.05630593001842499,0.13565696775913239,0.08412712067365646,0.0002205257090161346,0.0,0.0,0.017786156436237866,0.0,0.0,0.008943078218118933,3.4563185e-05,0.0,0.007336402320607887,5.19594e-05,0.0,0.010978589714403514
2009-08-31,0.1123966,0.0001,0.0366672248997852,0,0.4708173,1,0.0004166666666666667,0.5,0.018383612449892603,0.4708173,0.01731648200861755,0.70778656,0.025981790322707924,1.5033147,5.775773484168659e-05,0.00011239661,0.04153716191649437,0.10223113000392914,0.06506823003292084,0.04392611235380173,0.047736756503582,0.07376120239496231,0.053484540432691574,0.037386421114206314,0.05311422049999237,0.0638868659734726,0.0990474745631218,0.068891741335392,0.0001701543415514947,0.0,0.0,0.03649707055823371,0.0,0.0,0.018298535279116856,0.000119413504,0.0,0.01711695689748371,0.00017951608,0.0,0.025681841287834302
2009-09-30,0.084269375,0.0001,-0.0207457349350814,1,0.5664234,1,0.0004166666666666667,1.0,-0.0207457349350814,0.5664234,-0.011707512393829705,0.8515127,-0.01765040742346001,1.5033147,5.574878849864365e-05,8.426938e-05,0.06919673830270767,0.08003779500722885,0.04665534570813179,0.04458681121468544,0.06037037819623947,0.062458109110593796,0.042202241718769073,0.030017564073204994,0.048745956271886826,0.05138525739312172,0.10118044167757034,0.06338664144277573,0.0001400181656105666,0.0,0.0,-0.020885753100691965,0.001,0.0,-0.021885753100691966,0.00019121224,0.0,-0.011978034200376492,0.00028745225,0.0,-0.018057086912573732
2009-10-31,0.17441048,0.0,0.0644752117804974,1,0.59653014,1,0.0004166666666666667,1.0,0.0644752117804974,0.59653014,0.03846140707424716,0.89677256,0.05781960094786114,1.5033147,7.107520181569634e-05,0.00017441048,0.07651525735855103,0.051905035972595215,0.06133732199668884,0.0854073017835617,0.045942362397909164,0.07417569309473038,0.04538383334875107,0.03500282019376755,0.06743136048316956,0.12087246030569077,0.10512730479240417,0.08601115643978119,0.00024548568293801873,0.0,0.0,0.06422972609755938,0.0,0.0,0.06422972609755938,6.021345e-05,0.0,0.038254754015957265,9.051979e-05,0.0,0.05750893633418032
2009-11-30,0.1457034,0.0,0.023365017493937,1,0.68945783,1,0.0004166666666666667,1.0,0.023365017493937,0.68945783,0.016109194347296397,1.0364721,0.024217188331133115,1.5033147,7.116697995051534e-05,0.00014570341,0.048643674701452255,0.09832130372524261,0.05496560037136078,0.047295376658439636,0.08659526705741882,0.055374324321746826,0.08264389634132385,0.03215432167053223,0.05617527663707733,0.11498618125915527,0.07250534743070602,0.06957533955574036,0.00021687038858480542,0.0,0.0,0.023148147105352197,0.0,0.0,0.023148147105352197,0.0001858554,0.0,0.015773815956596157,0.00027939904,1.51967015e-05,0.023697812483941923
2009-12-31,0.18527195,0.0001,-0.0290284907851642,1,0.6412025,1,0.0004166666666666667,1.0,-0.0290284907851642,0.6412025,-0.01857726138657611,0.9639292,-0.027977802130295822,1.5033147,5.778108300835671e-05,0.00018527196,0.05709754675626755,0.08605006337165833,0.04315391927957535,0.07430412620306015,0.04150931164622307,0.04856853559613228,0.044145792722702026,0.024429839104413986,0.0634569376707077,0.07777192443609238,0.06239756941795349,0.0813198909163475,0.00024305304089755598,0.0,0.0,-0.029271543826061758,0.0,0.0,-0.029271543826061758,9.651065e-05,0.0,-0.018829618258246545,0.00014508583,0.0,-0.028357173873164842
2010-01-31,0.15197983,0.0,0.0263413349167576,1,0.73608077,1,0.0004166666666666667,1.0,0.0263413349167576,0.73608077,0.01938934997572407,1.1065611,0.029148295611637457,1.5033147,5.5654051974257586e-05,0.00015197984,0.039984628558158875,0.07870462536811829,0.05486029386520386,0.0585588663816452,0.0599103718996048,0.05598098784685135,0.05287865549325943,0.025977758690714836,0.05850683152675629,0.05769174173474312,0.09739267826080322,0.07281345129013062,0.00020763389082144028,0.0,0.0,0.02613370102593616,0.0,0.0,0.02613370102593616,0.00018975652,0.0,0.019046758138909402,0.00028526378,4.4400444e-05,0.02858887180429062
2010-02-28,0.11729509,0.0,0.0527713964064668,1,0.84789777,1,0.0004166666666666667,1.0,0.0527713964064668,0.84789777,0.04474474922837509,1.2746572,0.06726544299313866,1.5033147,5.644106584571345e-05,0.000117295094,0.055635005235672,0.08705754578113556,0.056176651269197464,0.022094734013080597,0.034483492374420166,0.039947621524333954,0.03341253474354744,0.02594618685543537,0.05688907206058502,0.05508536100387573,0.10491356998682022,0.1347588300704956,0.00017373616008756724,0.0,0.0,0.052597660246379234,0.0,0.0,0.052597660246379234,0.00022363402,0.0,0.044373804703607925,0.00033619237,0.000114440525,0.06659335603847227
2010-03-31,0.21135509,0.0001,0.0072005700387332,1,0.98749626,1,0.0004166666666666667,1.0,0.0072005700387332,0.98749626,0.007111786334596269,1.4845177,0.010640921856574533,1.5033147,5.3864804096311546e-05,0.0002113551,0.057288989424705505,0.07874137908220291,0.044798869639635086,0.04950454831123352,0.060614388436079025,0.05287988856434822,0.07753849774599075,0.02216208353638649,0.05083393305540085,0.04285673797130585,0.07973592728376389,0.06225934997200966,0.0002652199058791401,0.0,0.0,0.006935350132854059,0.0,0.0,0.006935350132854059,0.000279197,0.0,0.006570685666611874,0.00041972092,0.00020188237,0.009625594921093878
2010-04-30,0.22235036,0.0001,-0.068771137617868,1,0.9564206,1,0.0004166666666666667,1.0,-0.068771137617868,0.9564206,-0.06576977479169556,1.4378011,-0.09892299898621423,1.5033147,5.578380430878238e-05,0.00022235037,0.06153283640742302,0.06906969845294952,0.04435718432068825,0.06630676239728928,0.03982466459274292,0.04990190640091896,0.0433758869767189,0.08483009040355682,0.05101889744400978,0.04583701863884926,0.06038392707705498,0.06848817318677902,0.00027813417316709745,0.0,0.0,-0.0690492717910351,0.0,0.0,-0.0690492717910351,6.215132e-05,0.0,-0.0660979393618436,9.343315e-05,0.00018241713,-0.09959875089411409
2010-05-31,0.023283003,0.0001,-0.047439497973301,1,0.6092569,1,0.0004166666666666667,1.0,-0.047439497973301,0.6092569,-0.028863768265624198,0.9159049,-0.04344165816605486,1.5033147,5.9328053542002644e-05,2.3283004e-05,0.05120263621211052,0.06933996826410294,0.042863741517066956,0.06528693437576294,0.07797788083553314,0.06398729979991913,0.05346042662858963,0.04526038467884064,0.05192214250564575,0.0424739271402359,0.08473216742277145,0.08531540632247925,8.261105788073929e-05,0.0,0.0,-0.04752210903118174,0.0,0.0,-0.04752210903118174,0.0006943274,0.0,-0.0296084270302247,0.0010437926,0.0,-0.04456111461825996
2010-06-30,0.11142996,0.0001,0.0727098451241665,1,0.61785567,1,0.0004166666666666667,1.0,0.0727098451241665,0.61785567,0.04496240436750098,0.9288315,0.06754231264637872,1.5033147,5.032277413416338e-05,0.00011142997,0.05280904471874237,0.07149265706539154,0.03314783796668053,0.07730524241924286,0.044725216925144196,0.048811089247465134,0.045548245310783386,0.029266923666000366,0.05318712815642357,0.046083465218544006,0.06785193085670471,0.05502334609627724,0.00016175274077109676,0.0,0.0,0.07254809238339541,0.0,0.0,0.07254809238339541,1.719749e-05,0.0,0.04484526702999336,2.5853278e-05,0.0,0.06736621832447405
2010-07-31,0.20088536,0.0001,-0.027361731503688,1,0.5219476,1,0.0004166666666666667,1.0,-0.027361731503688,0.5219476,-0.01423358546256883,0.7846516,-0.021447890944500166,1.5033147,6.607135373376809e-05,0.00020088536,0.04324253275990486,0.09845846146345139,0.03999372199177742,0.09379378706216812,0.09172429144382477,0.06781171262264252,0.06534703075885773,0.03073122538626194,0.05836633965373039,0.0634758472442627,0.08776670694351196,0.08085945248603821,0.0002669567163076674,0.0,0.0,-0.02762868821999567,0.0,0.0,-0.02762868821999567,0.0001918161,0.0,-0.014564738985588965,0.0002883599,0.0,-0.02194571886122214
2010-08-31,0.28784025,0.0001,0.0819128084961131,1,0.58956575,1,0.0004166666666666667,1.0,0.0819128084961131,0.58956575,0.0483340301226953,0.8863029,0.0726109284776813,1.5033147,6.127797924724422e-05,0.00028784026,0.047042641788721085,0.08101247251033783,0.04605690389871597,0.06766322255134583,0.06978211551904678,0.06952904164791107,0.0719713494181633,0.06062660738825798,0.04379037395119667,0.060953110456466675,0.08403406292200089,0.07180524617433548,0.0003491182385086735,0.0,0.0,0.08156369025760443,0.0,0.0,0.08156369025760443,0.00013523627,0.0,0.04799296569097767,0.00020330262,0.0,0.07209820134963202
2010-09-30,0.23798221,0.0001,0.0380737666629096,0,0.40852365,1,0.0004166666666666667,0.5,0.0190868833314548,0.40852365,0.015613181719563373,0.6141396,0.023421194495017658,1.5033147,5.878622881485709e-05,0.00023798223,0.04910298436880112,0.04654953256249428,0.035800471901893616,0.050483811646699905,0.061837662011384964,0.058908335864543915,0.05089907348155975,0.07805655151605606,0.07042224705219269,0.05679836869239807,0.04999186098575592,0.07043957710266113,0.0002967684541863818,0.0,0.0,0.03777699820872322,0.001,0.0,0.01793849910436161,0.00036208422,0.0,0.015129860569689757,0.00054432655,0.0,0.022694610675859286
2010-10-31,0.13579938,0.0001,-0.0044762775108097,1,0.6532916,1,0.0004166666666666667,1.0,-0.0044762775108097,0.6532916,-0.00288964357956432,0.9821029,-0.004394375281589681,1.5033147,5.955373175193218e-05,0.00013579939,0.052233122289180756,0.06909818202257156,0.04365171119570732,0.05032557621598244,0.08844919502735138,0.06321164220571518,0.035112619400024414,0.07948222756385803,0.06369343400001526,0.03934558853507042,0.057160213589668274,0.08116134256124496,0.000195353121433711,0.0,0.0,-0.004671630632243411,0.001,0.0,-0.005671630632243411,0.0004895359,0.0,-0.0035068020456526894,0.00073592656,0.0,-0.005322158701260646
2010-11-30,0.23225497,0.0001,0.0564235960504881,1,0.6849701,1,0.0004166666666666667,1.0,0.0564235960504881,0.6849701,0.03867997814060686,1.0297257,0.058097852725774585,1.5033147,5.800887289270139e-05,0.00023225498,0.06979158520698547,0.04216720536351204,0.0515240840613842,0.05133204907178879,0.055645305663347244,0.07428960502147675,0.035572804510593414,0.06898622959852219,0.055614322423934937,0.04671028256416321,0.07015050202608109,0.07404228299856186,0.00029026385733205205,0.0,0.0,0.05613333219315605,0.0,0.0,0.05613333219315605,6.3357e-05,0.0,0.03841779908114539,9.52456e-05,1.2385696e-05,0.0576913292813547
2010-12-31,0.11551584,0.0001,0.0055773062932609,1,0.6935383,1,0.0004166666666666667,1.0,0.0055773062932609,0.6935383,0.0038987217398125436,1.0426064,0.005810674342842164,1.5033147,5.47848858442543e-05,0.000115515846,0.05377117544412613,0.06016344204545021,0.03990614786744118,0.06493561714887619,0.043494872748851776,0.0832228809595108,0.038196176290512085,0.04060235619544983,0.057126544415950775,0.048850834369659424,0.07883505523204803,0.07854766398668289,0.00017030073196305093,0.0,0.0,0.005407005561297849,0.0,0.0,0.005407005561297849,1.7136455e-05,0.0,0.0037634752028650447,2.5761366e-05,1.7752647e-05,0.005589603703978794
2011-01-31,0.033393353,0.0001,0.0323113904684877,1,0.719053,1,0.0004166666666666667,1.0,0.0323113904684877,0.719053,0.023261695997382904,1.0809629,0.034919317936182095,1.5033147,5.3200854947836585e-05,3.3393353e-05,0.03507938235998154,0.04963512718677521,0.03811326622962952,0.06901201605796814,0.018069159239530563,0.06373561173677444,0.07215163111686707,0.047774381935596466,0.061344683170318604,0.044536128640174866,0.06549902260303497,0.08502773940563202,8.659420802611809e-05,0.0,0.0,0.03222479626046158,0.0,0.0,0.03222479626046158,5.102933e-05,0.0,0.0231484008464209,7.671309e-05,3.373454e-05,0.03471526517794382
2011-02-28,0.024312068,0.0001,0.0107828213449807,1,0.7091187,1,0.0004166666666666667,1.0,0.0107828213449807,0.7091187,0.007675388639476687,1.0660286,0.011488193028712812,1.5033147,5.4991267234504954e-05,2.4312068e-05,0.038469649851322174,0.05830434337258339,0.03014645166695118,0.0497322641313076,0.04059144854545593,0.056920506060123444,0.0677366554737091,0.045270249247550964,0.08542262017726898,0.04890107363462448,0.0648316815495491,0.05620264261960983,7.930333572446721e-05,0.0,0.0,0.010703518009256233,0.0,0.0,0.010703518009256233,1.9868494e-05,0.0,0.007599284665412333,2.9868605e-05,2.7511915e-05,0.011346272886016018
2011-03-31,0.025801823,0.0001,0.0382349434391959,1,0.68977606,1,0.0004166666666666667,1.0,0.0382349434391959,0.68977606,0.026404571146896497,1.0369505,0.03964404748521206,1.5033147,5.1391214338389976e-05,2.5801824e-05,0.06298862397670746,0.06447797268629074,0.03769370913505554,0.03166826069355011,0.03549843281507492,0.05485270544886589,0.06375697255134583,0.038223929703235626,0.05452555790543556,0.04618561640381813,0.04830523580312729,0.0722896084189415,7.719303878783509e-05,0.0,0.0,0.038157750400408065,0.0,0.0,0.038157750400408065,3.8685324e-05,0.0,0.026312639912114986,5.8156256e-05,1.539603e-05,0.039490449841169235
2011-04-30,0.25667444,0.0,0.0007446731094651,1,0.6585631,1,0.0004166666666666667,1.0,0.0007446731094651,0.6585631,0.000490414214663447,0.9900276,0.0007372469361791689,1.5033147,5.179837684065815e-05,0.00025667445,0.03794993460178375,0.045332301408052444,0.03797069564461708,0.06060898303985596,0.05309880152344704,0.05018889158964157,0.07879658788442612,0.023924436420202255,0.04695231840014458,0.06815575063228607,0.04763852804899216,0.05447487533092499,0.00030847282836132464,0.0,0.0,0.00043620028110377543,0.0,0.0,0.0004362002811037754,6.242598e-05,0.0,0.00022483942213234547,9.384573e-05,0.0,0.00033800458966100984
2011-05-31,0.23604,0.0,-0.0144168818411409,1,0.715681,1,0.0004166666666666667,1.0,-0.0144168818411409,0.715681,-0.010317888650037488,1.0758938,-0.015511033207611888,1.5033147,5.877072334680345e-05,0.00023604001,0.024209000170230865,0.4137873649597168,0.048134028911590576,0.0401475615799427,0.04655297100543976,0.049846578389406204,0.05476127564907074,0.03989112004637718,0.05394323170185089,0.04628428816795349,0.04975280910730362,0.059334129095077515,0.00029481073369662847,0.0,0.0,-0.014711692574837528,0.0,0.0,-0.014711692574837528,0.00011423588,0.0,-0.010643114977071617,0.00017173232,3.16224e-05,-0.016031572953383536
2011-06-30,0.011798512,0.0,-0.0238501651727119,1,0.6257357,1,0.0004166666666666667,1.0,-0.0238501651727119,0.6257357,-0.014923899802574057,0.9406777,-0.022435318577168947,1.5033147,7.345650544202887e-05,1.1798513e-05,0.09465821087360382,0.06363297998905182,0.06284487247467041,0.05323927477002144,0.0844397246837616,0.054963793605566025,0.08630834519863129,0.08875806629657745,0.062061671167612076,0.06165970489382744,0.08434957265853882,0.07476764172315598,8.525501822923776e-05,0.0,0.0,-0.023935420190941137,0.0,0.0,-0.023935420190941137,0.00017989065,0.0,-0.015157137556181198,0.00027043212,0.0,-0.02278594819505306
